Date,pair,pnl_dyn,pnl_0,pnl_100,h_used,dh,tc
2020-11-30,EURCHF,-0.41123409094899593,0.0148601086797031,-0.837328290577695,0.5,0.0,0.0
2020-12-31,EURCHF,-0.40557772569692385,-0.0026324919948072,-0.8085229593990405,0.5,0.0,0.0
2021-01-31,EURCHF,-0.4035621813165109,-0.0001664955466286,-0.8069578670863932,0.5,0.0,0.0
2021-02-28,EURCHF,-0.3897650241741315,0.0148017540606831,-0.7943318024089461,0.5,0.0,0.0
2021-03-31,EURCHF,-0.3904993320443103,0.0089287927817473,-0.7899274568703679,0.5,0.0,0.0
2021-04-30,EURCHF,-0.40285528251647995,-0.0083183004964478,-0.7973922645365121,0.5,0.0,0.0
2021-05-31,EURCHF,-0.39635672031770347,0.001128884072436,-0.793842324707843,0.5,0.0,0.0
2021-06-30,EURCHF,-0.4034048304037173,-0.002003734902386,-0.8048059259050485,0.5,0.0,0.0
2021-07-31,EURCHF,-0.40577613144085184,-0.0203636635280088,-0.7911885993536949,0.5,0.0,0.0
2021-08-31,EURCHF,-0.3912346333145241,0.0055764727040534,-0.7880457393331016,0.5,0.0,0.0
2021-09-30,EURCHF,-0.3911855508789055,-0.0020191548641725,-0.7803519468936385,0.5,0.0,0.0
2021-10-31,EURCHF,-0.40280260241377513,-0.0188966525088306,-0.7867085523187197,0.5,0.0,0.0
2021-11-30,EURCHF,-0.40948280263165926,-0.0159718441520795,-0.802993761111239,0.5,0.0,0.0
2021-12-31,EURCHF,-0.3872079921219072,-0.0039343429951724,-0.770481641248642,0.5,0.0,0.0
2022-01-31,EURCHF,0.0035058890846965,0.0036558890846965,-0.0,0.0,-0.5,0.00015
2022-02-28,EURCHF,-0.0122904847713668,-0.0122904847713668,-0.0,0.0,0.0,0.0
2022-03-31,EURCHF,-0.007181079136209,-0.007181079136209,-0.0,0.0,0.0,0.0
2022-04-30,EURCHF,0.0047963596705098,0.0047963596705098,-0.0,0.0,0.0,0.0
2022-05-31,EURCHF,0.0034050037762404,0.0034050037762404,-0.0,0.0,0.0,0.0
2022-06-30,EURCHF,-0.0280795879757939,-0.0280795879757939,-0.0,0.0,0.0,0.0
2022-07-31,EURCHF,-0.0283769490144372,-0.0283769490144372,-0.0,0.0,0.0,0.0
2022-08-31,EURCHF,0.0099897049114578,0.0099897049114578,-0.0,0.0,0.0,0.0
2022-09-30,EURCHF,-0.0158953251837007,-0.0158953251837007,-0.0,0.0,0.0,0.0
2022-10-31,EURCHF,0.0229312535168374,0.0229312535168374,-0.0,0.0,0.0,0.0
2022-11-30,EURCHF,-0.0058361193451908,-0.0058361193451908,-0.0,0.0,0.0,0.0
2022-12-31,EURCHF,0.0055532053289559,0.0055532053289559,-0.0,0.0,0.0,0.0
2023-01-31,EURCHF,0.0055828347316309,0.0055828347316309,-0.0,0.0,0.0,0.0
2023-02-28,EURCHF,0.001446044717846,0.001446044717846,-0.0,0.0,0.0,0.0
2023-03-31,EURCHF,-0.0043847369015392,-0.0043847369015392,-0.0,0.0,0.0,0.0
2023-04-30,EURCHF,-0.0068568923275604,-0.0068568923275604,-0.0,0.0,0.0,0.0
2023-05-31,EURCHF,-0.0122628260322334,-0.0122628260322334,-0.0,0.0,0.0,0.0
2023-06-30,EURCHF,0.0036711212501041,0.0036711212501041,-0.0,0.0,0.0,0.0
2023-07-31,EURCHF,-0.0187943023926575,-0.0187943023926575,-0.0,0.0,0.0,0.0
2023-08-31,EURCHF,-0.0009495735459036,-0.0009495735459036,-0.0,0.0,0.0,0.0
2023-09-30,EURCHF,0.0101377134134024,0.0101377134134024,-0.0,0.0,0.0,0.0
2023-10-31,EURCHF,-0.0050040768936578,-0.0050040768936578,-0.0,0.0,0.0,0.0
2023-11-30,EURCHF,-0.0103042572084973,-0.0103042572084973,-0.0,0.0,0.0,0.0
2023-12-31,EURCHF,-0.0255726550928787,-0.0255726550928787,-0.0,0.0,0.0,0.0
2024-01-31,EURCHF,0.0032245263705752,0.0032245263705752,-0.0,0.0,0.0,0.0
2024-02-29,EURCHF,0.0252925895564858,0.0252925895564858,-0.0,0.0,0.0,0.0
2024-03-31,EURCHF,0.0179701125097126,0.0179701125097126,-0.0,0.0,0.0,0.0
2024-04-30,EURCHF,0.0077697923293184,0.0077697923293184,-0.0,0.0,0.0,0.0
2024-05-31,EURCHF,-0.0018065377064915,-0.0018065377064915,-0.0,0.0,0.0,0.0
2024-06-30,EURCHF,-0.016552798227818,-0.016552798227818,-0.0,0.0,0.0,0.0
2024-07-31,EURCHF,-0.0127205172837283,-0.0127205172837283,-0.0,0.0,0.0,0.0
2024-08-31,EURCHF,-0.012309182919632,-0.012309182919632,-0.0,0.0,0.0,0.0
2024-09-30,EURCHF,0.0027119165398404,0.0027119165398404,-0.0,0.0,0.0,0.0
2024-10-31,EURCHF,-0.0013178172904543,-0.0013178172904543,-0.0,0.0,0.0,0.0
2024-11-30,EURCHF,-0.0088658744766058,-0.0088658744766058,-0.0,0.0,0.0,0.0
2024-12-31,EURCHF,0.0085999750169422,0.0085999750169422,-0.0,0.0,0.0,0.0
2025-01-31,EURCHF,0.004277706754984,0.004277706754984,-0.0,0.0,0.0,0.0
2025-02-28,EURCHF,-0.0074953704407987,-0.0074953704407987,-0.0,0.0,0.0,0.0
2025-03-31,EURCHF,0.0203975531237171,0.0203975531237171,-0.0,0.0,0.0,0.0
2025-04-30,EURCHF,-0.0215187072823832,-0.0215187072823832,-0.0,0.0,0.0,0.0
2025-05-31,EURCHF,-0.0029530423865116,-0.0029530423865116,-0.0,0.0,0.0,0.0
2025-06-30,EURCHF,0.0016808795919325,0.0016808795919325,-0.0,0.0,0.0,0.0
2025-07-31,EURCHF,-0.0080121576943629,-0.0080121576943629,-0.0,0.0,0.0,0.0
2025-08-31,EURCHF,0.008782062991274,0.008782062991274,-0.0,0.0,0.0,0.0
2025-09-30,EURCHF,-0.0001175860651178,-0.0001175860651178,-0.0,0.0,0.0,0.0
1998-12-31,EURGBP,0.0,0.0,-0.0,0.0,0.0,0.0
1999-01-31,EURGBP,2.9775202894435218,-0.0249631660329577,5.980303744920001,0.5,0.5,0.00015
1999-02-28,EURGBP,2.797376815207152,-0.0023957323883783,5.597149362802682,0.5,0.0,0.0
1999-03-31,EURGBP,2.66704477872278,-0.0281584167614765,5.362247974207036,0.5,0.0,0.0
1999-04-30,EURGBP,2.657035482947034,-0.0168121868557042,5.330883152749772,0.5,0.0,0.0
1999-05-31,EURGBP,2.6703182778450336,-0.0111621954050378,5.351798751095105,0.5,0.0,0.0
1999-06-30,EURGBP,2.5619499218757316,0.009259679706186,5.114640164045277,0.5,0.0,0.0
1999-07-31,EURGBP,2.615692080339149,0.0063024621084272,5.225081698569871,0.5,0.0,0.0
1999-08-31,EURGBP,2.522874525321402,-0.0025769303331017,5.048325980975906,0.5,0.0,0.0
1999-09-30,EURGBP,2.696562812294784,-0.0157567892045792,5.408882413794148,0.5,0.0,0.0
1999-10-31,EURGBP,2.6980446545407797,-0.0110078630913328,5.407097172172892,0.5,0.0,0.0
1999-11-30,EURGBP,2.7282440515383795,-0.0160292581057796,5.472517361182539,0.5,0.0,0.0
1999-12-31,EURGBP,2.68119710970642,-0.0140386767617746,5.376432896174615,0.5,0.0,0.0
2000-01-31,EURGBP,3.0191754963187454,-0.0356509016604107,6.0740018942979015,0.5,0.0,0.0
2000-02-29,EURGBP,3.0702765788271713,0.0165934380617049,6.123959719592638,0.5,0.0,0.0
2000-03-31,EURGBP,2.9983404691537703,-0.0172596051277266,6.013940543435267,0.5,0.0,0.0
2000-04-30,EURGBP,3.06606173562689,-0.0208404000817606,6.15296387133554,0.5,0.0,0.0
2000-05-31,EURGBP,3.070910140624138,0.0606856578582364,6.08113462339004,0.5,0.0,0.0
2000-06-30,EURGBP,3.017134038890811,0.0070192519193016,6.02724882586232,0.5,0.0,0.0
2000-07-31,EURGBP,3.0119507776032006,-0.0176413844633077,6.041542939669709,0.5,0.0,0.0
2000-08-31,EURGBP,3.008160773838144,-0.0073075999112752,6.023629147587563,0.5,0.0,0.0
2000-09-30,EURGBP,3.0164568261301326,-0.0246681650039582,6.057581817264223,0.5,0.0,0.0
2000-10-31,EURGBP,2.9930764558055385,-0.0203356794668693,6.006488591077947,0.5,0.0,0.0
2000-11-30,EURGBP,2.9875160578798146,0.0433726557884503,5.931659459971179,0.5,0.0,0.0
2000-12-31,EURGBP,2.917306387750907,0.0279305048877037,5.80668227061411,0.5,0.0,0.0
2001-01-31,EURGBP,2.930967968089674,0.0152819043319157,5.846654031847432,0.5,0.0,0.0
2001-02-28,EURGBP,2.837477408928531,-0.0007820443035629,5.675736862160624,0.5,0.0,0.0
2001-03-31,EURGBP,2.804573284477236,-0.0315518682867672,5.640698437241239,0.5,0.0,0.0
2001-04-30,EURGBP,2.6848345488634897,0.0010491063384048,5.368619991388575,0.5,0.0,0.0
2001-05-31,EURGBP,2.6091350634877135,-0.0391497364819929,5.25741986345742,0.5,0.0,0.0
2001-06-30,EURGBP,5.180392345394085,0.0071876615334262,5.180542345394085,1.0,0.5,0.00015
2001-07-31,EURGBP,5.203036418181166,0.0235382441536567,5.203036418181166,1.0,0.0,0.0
2001-08-31,EURGBP,4.8442194740921085,0.020609327092975,4.8442194740921085,1.0,0.0,0.0
2001-09-30,EURGBP,4.661444219511028,-0.0150934143407112,4.661444219511028,1.0,0.0,0.0
2001-10-31,EURGBP,4.209959388332853,0.0016165538599587,4.209959388332853,1.0,0.0,0.0
2001-11-30,EURGBP,3.991020113986663,0.0159439342719535,3.991020113986663,1.0,0.0,0.0
2001-12-31,EURGBP,4.112884249213782,-0.0291956220346086,4.112884249213782,1.0,0.0,0.0
2002-01-31,EURGBP,3.9985355885277816,-0.0028685017415245,3.9985355885277816,1.0,0.0,0.0
2002-02-28,EURGBP,3.999482250513199,0.0064629831870283,3.999482250513199,1.0,0.0,0.0
2002-03-31,EURGBP,3.988336403221826,-0.0028581947513007,3.988336403221826,1.0,0.0,0.0
2002-04-30,EURGBP,4.010829457739158,0.0099276590453981,4.010829457739158,1.0,0.0,0.0
2002-05-31,EURGBP,4.040746110196311,0.0381301155535587,4.040746110196311,1.0,0.0,0.0
2002-06-30,EURGBP,3.9295237466403945,0.008073324396856,3.9295237466403945,1.0,0.0,0.0
2002-07-31,EURGBP,3.896979729548202,-0.0338109099052256,3.896979729548202,1.0,0.0,0.0
2002-08-31,EURGBP,3.9782863125701535,0.0129515933823199,3.9782863125701535,1.0,0.0,0.0
2002-09-30,EURGBP,3.906299232081877,-0.0067329653536575,3.906299232081877,1.0,0.0,0.0
2002-10-31,EURGBP,3.908066468496127,0.0057851728492495,3.908066468496127,1.0,0.0,0.0
2002-11-30,EURGBP,3.967915325895252,0.0092811740635524,3.967915325895252,1.0,0.0,0.0
2002-12-31,EURGBP,4.021825666359127,0.0202277598495487,4.021825666359127,1.0,0.0,0.0
2003-01-31,EURGBP,3.9645790802718897,0.0042108548993936,3.9645790802718897,1.0,0.0,0.0
2003-02-28,EURGBP,3.6805935913289938,0.0474468045860121,3.6805935913289938,1.0,0.0,0.0
2003-03-31,EURGBP,3.676470573746779,0.004724704409616,3.676470573746779,1.0,0.0,0.0
2003-04-30,EURGBP,3.604926761121352,0.0145420459110904,3.604926761121352,1.0,0.0,0.0
2003-05-31,EURGBP,3.664304081015486,0.029297870157354,3.664304081015486,1.0,0.0,0.0
2003-06-30,EURGBP,3.6457420190930128,-0.0348880803722054,3.6457420190930128,1.0,0.0,0.0
2003-07-31,EURGBP,3.390518029128032,0.0023689038751077,3.390518029128032,1.0,0.0,0.0
2003-08-31,EURGBP,3.6001531521693058,-0.0015786455632096,3.6001531521693058,1.0,0.0,0.0
2003-09-30,EURGBP,3.6720510201482095,0.0075121083010218,3.6720510201482095,1.0,0.0,0.0
2003-10-31,EURGBP,3.72533237886537,-0.0254091914384653,3.72533237886537,1.0,0.0,0.0
2003-11-30,EURGBP,3.78776674880389,0.0183278700481836,3.78776674880389,1.0,0.0,0.0
2003-12-31,EURGBP,3.87859262350426,0.0131923330889357,3.87859262350426,1.0,0.0,0.0
2004-01-31,EURGBP,3.960996830740771,-0.0310816386976653,3.960996830740771,1.0,0.0,0.0
2004-02-29,EURGBP,4.101645534202174,-0.0232886731143727,4.101645534202174,1.0,0.0,0.0
2004-03-31,EURGBP,4.166707059009559,-0.0020216397136618,4.166707059009559,1.0,0.0,0.0
2004-04-30,EURGBP,4.251862867925154,0.0099933712569826,4.251862867925154,1.0,0.0,0.0
2004-05-31,EURGBP,4.444215935319554,-0.0127704211146538,4.444215935319554,1.0,0.0,0.0
2004-06-30,EURGBP,2.3058359849646686,0.0073386580667071,4.604633311862631,0.5,-0.5,0.00015
2004-07-31,EURGBP,2.3624375584394244,-0.0145044439621257,4.739379560840974,0.5,0.0,0.0
2004-08-31,EURGBP,4.8318642862954455,0.0230480121439284,4.832014286295445,1.0,0.5,0.00015
2004-09-30,EURGBP,4.824516452817073,0.0152842845894932,4.824516452817073,1.0,0.0,0.0
2004-10-31,EURGBP,4.809543186392872,0.0150254813402715,4.809543186392872,1.0,0.0,0.0
2004-11-30,EURGBP,2.3983989713927625,-0.0018820627785356,4.798980005564061,0.5,-0.5,0.00015
2004-12-31,EURGBP,2.427404052164138,0.0159494379306398,4.838858666397636,0.5,0.0,0.0
2005-01-31,EURGBP,2.3960292317267653,-0.0201862438994506,4.812244707352981,0.5,0.0,0.0
2005-02-28,EURGBP,2.4235035348408154,-0.0056480961155918,4.852655165797223,0.5,0.0,0.0
2005-03-31,EURGBP,2.4204899423459514,-0.0040018971443149,4.844981781836218,0.5,0.0,0.0
2005-04-30,EURGBP,2.4168405398967785,-0.0168960942039744,4.850577173997531,0.5,0.0,0.0
2005-05-31,EURGBP,4.832736952788124,0.0040551796039876,4.832886952788123,1.0,0.5,0.00015
2005-06-30,EURGBP,4.799346171510389,-0.0019959348707042,4.799346171510389,1.0,0.0,0.0
2005-07-31,EURGBP,4.626217206293961,0.0202175066752276,4.626217206293961,1.0,0.0,0.0
2005-08-31,EURGBP,4.567849058494772,-0.0076433493125679,4.567849058494772,1.0,0.0,0.0
2005-09-30,EURGBP,2.2879976415807746,-0.0040270967842012,4.58032237994575,0.5,-0.5,0.00015
2005-10-31,EURGBP,2.280514053546936,-0.0056800776638416,4.566708184757713,0.5,0.0,0.0
2005-11-30,EURGBP,2.2899769604359017,0.0058414732962393,4.574112447575564,0.5,0.0,0.0
2005-12-31,EURGBP,4.639749456822839,0.0088805082267097,4.639899456822839,1.0,0.5,0.00015
2006-01-31,EURGBP,2.2809940490559075,-0.0066237002111978,4.568911798323013,0.5,-0.5,0.00015
2006-02-28,EURGBP,2.272248598278144,-0.0047834344055481,4.549280630961836,0.5,0.0,0.0
2006-03-31,EURGBP,2.295760406643418,0.025714852215821,4.565805961071015,0.5,0.0,0.0
2006-04-30,EURGBP,2.2963084773624876,-0.0081321739228307,4.600749128647806,0.5,0.0,0.0
2006-05-31,EURGBP,2.3092394868729866,-0.0100218703728214,4.628500844118794,0.5,0.0,0.0
2006-06-30,EURGBP,2.333346894716209,0.0101663790435932,4.656527410388825,0.5,0.0,0.0
2006-07-31,EURGBP,2.3227066726197623,-0.0123291423773122,4.6577424876168365,0.5,0.0,0.0
2006-08-31,EURGBP,2.4372852025599676,-0.0159850045256716,4.890555409645607,0.5,0.0,0.0
2006-09-30,EURGBP,2.4675024143655677,0.006282898344458,4.928721930386677,0.5,0.0,0.0
2006-10-31,EURGBP,2.5066619657866656,-0.0116934329954138,5.025017364568745,0.5,0.0,0.0
2006-11-30,EURGBP,2.561987627349704,0.0066732454871514,5.117302009212256,0.5,0.0,0.0
2006-12-31,EURGBP,2.611279910328947,0.0002226659055745,5.22233715475232,0.5,0.0,0.0
2007-01-31,EURGBP,2.689863608006902,-0.0159036288066753,5.395630844820479,0.5,0.0,0.0
2007-02-28,EURGBP,2.7037103127174484,0.0157551903786624,5.391665435056234,0.5,0.0,0.0
2007-03-31,EURGBP,2.720252217719364,0.0074392670178602,5.433065168420868,0.5,0.0,0.0
2007-04-30,EURGBP,0.0055655186776419,0.0057155186776419,5.528536926714377,0.0,-0.5,0.00015
2007-05-31,EURGBP,-0.0044932676695384,-0.0044932676695384,5.627367976772088,0.0,0.0,0.0
2007-06-30,EURGBP,-0.0080382246423751,-0.0080382246423751,5.88300127065333,0.0,0.0,0.0
2007-07-31,EURGBP,-0.0005490714153364,-0.0005490714153364,5.8702772300326425,0.0,0.0,0.0
2007-08-31,EURGBP,0.0034378553212275,0.0034378553212275,6.57815288398298,0.0,0.0,0.0
2007-09-30,EURGBP,0.0304488524015089,0.0304488524015089,6.146297432693053,0.0,0.0,0.0
2007-10-31,EURGBP,-0.0004305705125722,-0.0004305705125722,5.985304253317068,0.0,0.0,0.0
2007-11-30,EURGBP,0.0209532151652752,0.0209532151652752,6.050909598909209,0.0,0.0,0.0
2007-12-31,EURGBP,0.0326378965908206,0.0326378965908206,5.913766345672991,0.0,0.0,0.0
2008-01-31,EURGBP,0.017239480556967,0.017239480556967,5.52599670176387,0.0,0.0,0.0
2008-02-29,EURGBP,0.0206484908134502,0.0206484908134502,5.549740577704414,0.0,0.0,0.0
2008-03-31,EURGBP,0.0419841188296965,0.0419841188296965,5.744601758764987,0.0,0.0,0.0
2008-04-30,EURGBP,-0.0120182666195967,-0.0120182666195967,5.428234699382856,0.0,0.0,0.0
2008-05-31,EURGBP,-0.0024822594930616,-0.0024822594930616,5.419865598407165,0.0,0.0,0.0
2008-06-30,EURGBP,0.007807828410306,0.007807828410306,5.462439009149905,0.0,0.0,0.0
2008-07-31,EURGBP,2.667912549727076,-0.0054781455555141,5.341603245009667,0.5,0.5,0.00015
2008-08-31,EURGBP,2.6713683716548493,0.0243318561270028,5.318404887182695,0.5,0.0,0.0
2008-09-30,EURGBP,-0.0182578616913983,-0.0181078616913983,6.02933303332055,0.0,-0.5,0.00015
2008-10-31,EURGBP,0.0010230567552033,0.0010230567552033,5.615541033127392,0.0,0.0,0.0
2008-11-30,EURGBP,0.0408144201685249,0.0408144201685249,3.232827356905384,0.0,0.0,0.0
2008-12-31,EURGBP,1.1422908296383818,0.1459681261742047,2.138913533102559,0.5,0.5,0.00015
2009-01-31,EURGBP,1.5718730958484488,-0.0802146553303004,1.572023095848449,1.0,0.5,0.00015
2009-02-28,EURGBP,1.3970344892171318,0.0043706759191252,1.3970344892171318,1.0,0.0,0.0
2009-03-31,EURGBP,1.0204991149833986,0.0447528411268603,1.0204991149833986,1.0,0.0,0.0
2009-04-30,EURGBP,0.8376977247363464,-0.0343673412999754,0.8376977247363464,1.0,0.0,0.0
2009-05-31,EURGBP,0.6626478324375543,-0.0222510282432165,0.6626478324375543,1.0,0.0,0.0
2009-06-30,EURGBP,0.6451128046273126,-0.0257561745992099,0.6451128046273126,1.0,0.0,0.0
2009-07-31,EURGBP,0.5788447948485715,0.0004925992921733,0.5788447948485715,1.0,0.0,0.0
2009-08-31,EURGBP,0.5301764852599988,0.0315093928051421,0.5301764852599988,1.0,0.0,0.0
2009-09-30,EURGBP,0.4995454828887847,0.0398375645745615,0.4995454828887847,1.0,0.0,0.0
2009-10-31,EURGBP,0.5083291592043956,-0.023731724898548,0.5083291592043956,1.0,0.0,0.0
2009-11-30,EURGBP,0.5087821099476295,0.0200235807903139,0.5087821099476295,1.0,0.0,0.0
2009-12-31,EURGBP,0.5114071467468561,-0.0284780832101904,0.5114071467468561,1.0,0.0,0.0
2010-01-31,EURGBP,0.5135195461699884,-0.0225089888939226,0.5135195461699884,1.0,0.0,0.0
2010-02-28,EURGBP,0.5356216073301084,0.0311647188021529,0.5356216073301084,1.0,0.0,0.0
2010-03-31,EURGBP,0.5437380954578673,-0.0053574959182944,0.5437380954578673,1.0,0.0,0.0
2010-04-30,EURGBP,0.5502965201253822,-0.0219169735137171,0.5502965201253822,1.0,0.0,0.0
2010-05-31,EURGBP,0.5624401734027972,-0.0280156469708298,0.5624401734027972,1.0,0.0,0.0
2010-06-30,EURGBP,0.5652601769082638,-0.0332955739805736,0.5652601769082638,1.0,0.0,0.0
2010-07-31,EURGBP,0.5677127446395256,0.0155244796817304,0.5677127446395256,1.0,0.0,0.0
2010-08-31,EURGBP,0.5642688570810698,-0.0065633341719094,0.5642688570810698,1.0,0.0,0.0
2010-09-30,EURGBP,0.5640082104537357,0.0490016846596109,0.5640082104537357,1.0,0.0,0.0
2010-10-31,EURGBP,0.2818159017319164,0.0018999481790417,0.562031855284791,0.5,-0.5,0.00015
2010-11-30,EURGBP,0.2657018598464581,-0.041084701535372,0.5724884212282882,0.5,0.0,0.0
2010-12-31,EURGBP,0.3073672270501734,0.0273004866201463,0.5874339674802005,0.5,0.0,0.0
2011-01-31,EURGBP,0.2946131710880862,-0.0026277540828903,0.5918540962590627,0.5,0.0,0.0
2011-02-28,EURGBP,0.29961754671670754,-0.0069353044169454,0.6061703978503605,0.5,0.0,0.0
2011-03-31,EURGBP,0.6137795263202553,0.039369709320189,0.6139295263202553,1.0,0.5,0.00015
2011-04-30,EURGBP,0.30856813851445225,0.003232590919929,0.6142036861089755,0.5,-0.5,0.00015
2011-05-31,EURGBP,0.30079876815767076,-0.0123535457701366,0.6139510820854781,0.5,0.0,0.0
2011-06-30,EURGBP,0.3256017990303797,0.0315990938467334,0.619604504214026,0.5,0.0,0.0
2011-07-31,EURGBP,0.29591827121777997,-0.0303203358943206,0.6221568783298805,0.5,0.0,0.0
2011-08-31,EURGBP,0.32985903479719714,0.0089510451671009,0.6507670244272934,0.5,0.0,0.0
2011-09-30,EURGBP,0.326240801922485,-0.0290510660944702,0.6815326699394402,0.5,0.0,0.0
2011-10-31,EURGBP,0.3487448697201898,0.0029062353347114,0.6945835041056683,0.5,0.0,0.0
2011-11-30,EURGBP,0.36380578898271737,-0.0061712778238961,0.7337828557893309,0.5,0.0,0.0
2011-12-31,EURGBP,0.36852861881889565,-0.0269672346782978,0.764024472316089,0.5,0.0,0.0
2012-01-31,EURGBP,0.7641329495804402,-0.0038350842573487,0.7642829495804402,1.0,0.5,0.00015
2012-02-29,EURGBP,0.7346494957712834,0.008444132120207,0.7346494957712834,1.0,0.0,0.0
2012-03-31,EURGBP,0.6924221511708952,-0.0054493436964183,0.6924221511708952,1.0,0.0,0.0
2012-04-30,EURGBP,0.6820251427958228,-0.0209213159398002,0.6820251427958228,1.0,0.0,0.0
2012-05-31,EURGBP,0.6665175110840985,-0.0158836502701104,0.6665175110840985,1.0,0.0,0.0
2012-06-30,EURGBP,0.3086210803310135,0.0047482407640351,0.6127939198979918,0.5,-0.5,0.00015
2012-07-31,EURGBP,0.5569261647570887,-0.0272395028747886,0.5570761647570887,1.0,0.5,0.00015
2012-08-31,EURGBP,0.5301092808738126,0.0105715125372472,0.5301092808738126,1.0,0.0,0.0
2012-09-30,EURGBP,0.5128179650995311,0.0030215687292743,0.5128179650995311,1.0,0.0,0.0
2012-10-31,EURGBP,0.4989892921328858,0.0099940167777629,0.4989892921328858,1.0,0.0,0.0
2012-11-30,EURGBP,0.4954643084053939,0.0094143991339156,0.4954643084053939,1.0,0.0,0.0
2012-12-31,EURGBP,0.2465405738348952,0.0009981701045037,0.4923829775652867,0.5,-0.5,0.00015
2013-01-31,EURGBP,0.2724825858296851,0.0531975265716682,0.491767645087702,0.5,0.0,0.0
2013-02-28,EURGBP,0.2487436713683352,0.0056250257498109,0.4918623169868595,0.5,0.0,0.0
2013-03-31,EURGBP,0.2375334873820638,-0.0205326749211083,0.4955996496852359,0.5,0.0,0.0
2013-04-30,EURGBP,0.24766136440368053,0.0049664277656892,0.4903563010416719,0.5,0.0,0.0
2013-05-31,EURGBP,0.25017284879734975,0.0086557239748736,0.4916899736198259,0.5,0.0,0.0
2013-06-30,EURGBP,0.24621343981536092,0.0001052391560791,0.4923216404746428,0.5,0.0,0.0
2013-07-31,EURGBP,0.25599219640393306,0.0224531081138235,0.4895312846940426,0.5,0.0,0.0
2013-08-31,EURGBP,0.23291826652401343,-0.0252281068210167,0.4910646398690436,0.5,0.0,0.0
2013-09-30,EURGBP,0.23498225137887047,-0.0204451355352452,0.4904096382929861,0.5,0.0,0.0
2013-10-31,EURGBP,0.2501676469876618,0.0134796639730495,0.4868556300022741,0.5,0.0,0.0
2013-11-30,EURGBP,0.23364314751198315,-0.0198786677336708,0.4871649627576371,0.5,0.0,0.0
2013-12-31,EURGBP,0.2437202529137144,-9.63576797815835e-05,0.4875368635072104,0.5,0.0,0.0
2014-01-31,EURGBP,0.23489012764672185,-0.0118502313658366,0.4816304866592803,0.5,0.0,0.0
2014-02-28,EURGBP,0.2428862861994149,0.00476666191081,0.4810059104880198,0.5,0.0,0.0
2014-03-31,EURGBP,0.2441434795745682,0.0024474477595161,0.4858395113896203,0.5,0.0,0.0
2014-04-30,EURGBP,0.23979981856857654,-0.0054117807689737,0.4850114179061268,0.5,0.0,0.0
2014-05-31,EURGBP,0.2378012154172664,-0.0100269854518427,0.4856294162863755,0.5,0.0,0.0
2014-06-30,EURGBP,0.2383589780253971,-0.0164176781785081,0.4931356342293023,0.5,0.0,0.0
2014-07-31,EURGBP,0.24559843363736095,-0.0093634583092457,0.5005603255839676,0.5,0.0,0.0
2014-08-31,EURGBP,0.24926540350288723,-0.0022471919569047,0.5007779989626792,0.5,0.0,0.0
2014-09-30,EURGBP,0.2459989073128438,-0.0154625186309394,0.507460333256627,0.5,0.0,0.0
2014-10-31,EURGBP,0.2560059594171795,0.0050062522534036,0.5070056665809555,0.5,0.0,0.0
2014-11-30,EURGBP,0.2594124066525864,0.0161904799637413,0.5026343333414315,0.5,0.0,0.0
2014-12-31,EURGBP,0.23982488122794432,-0.0244752339869835,0.5041249964428721,0.5,0.0,0.0
2015-01-31,EURGBP,0.23383380977754645,-0.0353493723988512,0.5030169919539441,0.5,0.0,0.0
2015-02-28,EURGBP,0.2364208604536022,-0.032804943120523,0.5056466640277274,0.5,0.0,0.0
2015-03-31,EURGBP,0.2510977895913566,-0.0014624121365202,0.5036579913192334,0.5,0.0,0.0
2015-04-30,EURGBP,0.2588211053077422,0.009330899985022,0.5083113106304624,0.5,0.0,0.0
2015-05-31,EURGBP,0.24519834020310124,-0.0171899495352729,0.5075866299414754,0.5,0.0,0.0
2015-06-30,EURGBP,0.24824658628668778,-0.0126310983085087,0.5091242708818843,0.5,0.0,0.0
2015-07-31,EURGBP,0.2495652730591544,-0.0092163941374052,0.508346940255714,0.5,0.0,0.0
2015-08-31,EURGBP,0.2727997842225935,0.038353297682158,0.507246270763029,0.5,0.0,0.0
2015-09-30,EURGBP,0.26034190322104683,0.0111342142246111,0.5095495922174825,0.5,0.0,0.0
2015-10-31,EURGBP,0.23848366560996798,-0.0351125909143806,0.5120799221343165,0.5,0.0,0.0
2015-11-30,EURGBP,0.24429621029286178,-0.0162968349555122,0.5048892555412358,0.5,0.0,0.0
2015-12-31,EURGBP,0.2771605333249714,0.0490242453763244,0.5052968212736184,0.5,0.0,0.0
2016-01-31,EURGBP,0.27171507236797743,0.0317953383851085,0.5116348063508463,0.5,0.0,0.0
2016-02-29,EURGBP,0.26844627706296176,0.0265368013099251,0.5103557528159984,0.5,0.0,0.0
2016-03-31,EURGBP,0.0141972296131005,0.0143472296131005,0.5139676306939085,0.0,-0.5,0.00015
2016-04-30,EURGBP,-0.0113183378263735,-0.0113183378263735,0.5105142379325849,0.0,0.0,0.0
2016-05-31,EURGBP,-0.0193918139693335,-0.0193918139693335,0.5186608099273967,0.0,0.0,0.0
2016-06-30,EURGBP,0.0820463436822138,0.0820463436822138,0.5152055544713993,0.0,0.0,0.0
2016-07-31,EURGBP,0.0122698002549716,0.0122698002549716,0.433234261230733,0.0,0.0,0.0
